_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,light,mic,temperature,is_moving
2025-11-25 05:58:08.168000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2304545454545457,-0.1707575757575757,1.1230303030303028,1.3437878787878788,0.7063636363636365,0.4587878787878788,64.30000000000007,0.0,23.318181818181817,17.9,100
2025-11-25 05:59:16.501000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2306250000000003,-0.1712499999999999,1.1215624999999994,1.3503125000000002,0.7017187500000002,0.4673437499999998,64.30000000000007,0.0,34.390625,17.899999999999995,100
2025-11-25 06:00:24.834000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2363013698630138,-0.1691780821917807,1.1227397260273977,1.3127397260273974,0.7672602739726028,0.4847945205479452,64.30000000000008,0.0,30.90410958904109,17.936986301369856,100
2025-11-25 06:01:33.167000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.247457627118644,-0.1683050847457627,1.1220338983050848,1.297796610169491,0.7005084745762712,0.4616949152542375,64.30000000000007,0.0,33.52542372881356,17.949152542372875,100
2025-11-25 06:02:41.500000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2295000000000003,-0.1571666666666668,1.1154999999999995,1.349333333333333,0.5184999999999998,0.535,64.30000000000007,0.0,25.883333333333333,17.904999999999987,100
2025-11-25 06:03:49.833000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2199999999999999,-0.1510526315789474,1.1155263157894737,1.3494736842105264,0.7107894736842105,0.4997368421052633,64.3,0.0,32.86842105263158,17.986842105263158,100
2025-11-25 06:04:58.166000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2485454545454545,-0.171090909090909,1.1227272727272728,1.1665454545454546,0.7545454545454544,0.4421818181818183,64.30000000000005,0.0,28.01818181818182,17.90363636363635,100
2025-11-25 06:06:06.499000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2557812499999999,-0.1712499999999999,1.12546875,1.3532812500000009,0.6785937499999999,0.4407812499999999,64.30000000000007,0.0,28.609375,17.984375,100
2025-11-25 06:07:14.832000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2639436619718308,-0.1728169014084506,1.1276056338028166,1.3929577464788732,0.174225352112676,0.4852112676056338,64.30000000000008,0.0,24.95774647887324,18.0,100
2025-11-25 06:08:23.165000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2425675675675675,-0.1936486486486485,1.1297297297297295,1.381351351351351,0.5955405405405406,0.4214864864864865,64.30000000000008,0.0,27.27027027027027,17.927027027027034,100
2025-11-25 06:09:31.498000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2390540540540542,-0.1905405405405404,1.1294594594594591,1.5143243243243243,0.6129729729729733,0.4554054054054054,64.30000000000008,0.0,28.513513513513512,17.90000000000001,100
2025-11-25 06:10:39.831000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2705263157894733,-0.202236842105263,1.1336842105263158,1.1757894736842105,0.5872368421052631,0.4847368421052634,64.30000000000008,0.0,29.223684210526315,17.90000000000001,100
2025-11-25 06:11:48.164000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2699999999999997,-0.2040277777777778,1.1347222222222222,1.3488888888888884,0.68625,0.4390277777777779,64.30000000000008,0.0,25.11111111111111,17.900000000000006,100
2025-11-25 06:12:56.497000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2701785714285711,-0.2028571428571427,1.1341071428571436,1.3541071428571434,0.7176785714285715,0.4825000000000004,64.30000000000005,0.0,25.214285714285715,17.899999999999984,100
2025-11-25 06:14:04.830000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2699999999999997,-0.2018032786885245,1.135245901639345,1.3385245901639344,0.7259016393442622,0.4580327868852458,64.30000000000007,0.0,29.0327868852459,17.89999999999999,100
2025-11-25 06:15:13.163000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2702631578947365,-0.2039473684210526,1.1342105263157891,1.338684210526316,0.7086842105263159,0.4903947368421054,64.34605263157898,0.0,28.42105263157895,17.90000000000001,100
2025-11-25 06:16:21.496000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2698734177215187,-0.2039240506329114,1.1345569620253162,1.343670886075949,0.6884810126582279,0.46,64.39999999999998,0.0,27.860759493670887,17.900000000000013,100
2025-11-25 06:17:29.829000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2698611111111108,-0.2041666666666667,1.1341666666666663,1.3369444444444445,0.696111111111111,0.4641666666666668,64.40000000000002,0.0,26.11111111111111,17.900000000000006,100
2025-11-25 06:18:38.162000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.269583333333333,-0.2038888888888889,1.1359722222222224,1.3500000000000003,0.6962500000000004,0.4476388888888888,64.39583333333334,0.0,22.45833333333333,17.900000000000006,100
2025-11-25 06:19:46.495000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2545161290322581,-0.2225806451612905,1.1393548387096777,1.3535483870967742,0.7282258064516127,0.4174193548387095,64.40000000000006,0.0,25.79032258064516,17.89999999999999,100
2025-11-25 06:20:54.828000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.2489285714285714,-0.2323214285714288,1.1405357142857144,1.3817857142857142,0.691607142857143,0.4385714285714285,64.40000000000006,0.0444642857142857,32.589285714285715,17.899999999999984,100
