_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,light,mic,temperature,is_moving
2025-11-23 00:08:12.216000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0207692307692307,0.0099999999999999,1.003076923076923,-2.323076923076923,-3.4838461538461534,0.6384615384615384,68.89999999999999,0,19.53846153846154,18.4,0
2025-11-23 00:09:12.549000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0222857142857142,0.0101428571428571,1.0017142857142858,-2.302,-3.491714285714286,0.7160000000000002,68.80285714285723,0,24.32857142857143,18.40000000000001,0
2025-11-23 00:10:12.882000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0220289855072463,0.0105797101449275,1.0015942028985507,-2.280434782608696,-3.479999999999998,0.7123188405797102,68.65797101449276,0,21.246376811594203,18.40000000000001,0
2025-11-23 00:11:13.215000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0229230769230769,0.0106153846153846,1.002,-2.303076923076923,-3.5047692307692304,0.7084615384615384,68.60461538461536,0,20.892307692307693,18.42615384615384,0
2025-11-23 00:12:13.548000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0225,0.010735294117647,1.0016176470588238,-2.3158823529411765,-3.4875,0.7379411764705881,68.6,0,19.647058823529413,18.5,0
2025-11-23 00:13:13.881000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0242105263157894,0.0109210526315789,1.0014473684210528,-2.3107894736842103,-3.507894736842105,0.7132894736842107,68.55131578947373,0,21.23684210526316,18.5,0
2025-11-23 00:14:14.214000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0227631578947368,0.0113157894736842,1.0017105263157895,-2.310526315789473,-3.4801315789473684,0.6980263157894738,68.43815789473679,0,21.539473684210527,18.5,0
2025-11-23 00:15:14.547000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022051282051282,0.0112820512820512,1.0012820512820515,-2.3043589743589745,-3.499358974358976,0.6953846153846156,68.35512820512831,0,21.615384615384617,18.544871794871774,0
2025-11-23 00:16:14.880000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022,0.0114666666666666,1.0012,-2.294133333333333,-3.477066666666666,0.7097333333333335,68.26533333333334,0,22.36,18.599999999999987,0
2025-11-23 00:17:15.213000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023235294117647,0.0111764705882353,1.0013235294117648,-2.2869117647058825,-3.476470588235294,0.6816176470588238,68.2382352941176,0,19.58823529411765,18.599999999999994,0
2025-11-23 00:18:15.546000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023125,0.011875,1.0003125,-2.29859375,-3.4817187499999998,0.7071875000000003,67.9734375,0,23.71875,18.6,0
2025-11-23 00:19:15.879000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0229577464788732,0.0118309859154929,1.0004225352112677,-2.3012676056338037,-3.5121126760563373,0.7212676056338029,67.89999999999999,0,22.943661971830984,18.59999999999999,0
2025-11-23 00:20:16.212000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022077922077922,0.0115584415584415,1.00012987012987,-2.265454545454545,-3.511168831168831,0.6967532467532468,67.89999999999996,0,20.948051948051948,18.646753246753256,0
2025-11-23 00:21:16.545000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0224675324675324,0.0115584415584415,1.000909090909091,-2.314025974025973,-3.4879220779220788,0.6942857142857141,67.84935064935077,0,21.142857142857142,18.700000000000024,0
2025-11-23 00:22:16.878000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0224358974358974,0.012051282051282,1.0017948717948724,-2.296153846153845,-3.512051282051281,0.7126923076923077,67.8000000000001,0,21.307692307692307,18.700000000000024,0
2025-11-23 00:23:17.211000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0228205128205128,0.0114102564102564,1.000897435897436,-2.299871794871795,-3.508076923076923,0.6942307692307693,67.77564102564104,0,21.58974358974359,18.700000000000024,0
2025-11-23 00:24:17.544000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023076923076923,0.012051282051282,1.001025641025641,-2.3056410256410262,-3.5319230769230763,0.6965384615384616,67.66538461538451,0,22.346153846153847,18.700000000000024,0
2025-11-23 00:25:17.877000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0218666666666666,0.0118666666666666,1.0008,-2.3032000000000004,-3.513866666666668,0.6837333333333333,67.59199999999996,0,22.64,18.78133333333331,0
2025-11-23 00:26:18.210000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0234177215189873,0.0113924050632911,1.0007594936708863,-2.279493670886076,-3.52126582278481,0.6741772151898732,67.46202531645562,0,18.240506329113924,18.79620253164554,0
2025-11-23 00:27:18.543000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0224050632911392,0.0127848101265822,0.9987341772151898,-2.279367088607595,-3.547594936708861,0.6973417721518991,67.39999999999996,0,20.78481012658228,18.799999999999976,0
2025-11-23 00:28:18.876000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0223076923076923,0.0116666666666666,0.9998717948717948,-2.3228205128205124,-3.5196153846153844,0.6793589743589744,67.39999999999996,0,18.35897435897436,18.799999999999976,0
2025-11-23 00:29:19.209000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0232911392405063,0.0115189873417721,1.0024050632911392,-2.326708860759493,-3.385822784810125,0.6288607594936712,67.36202531645567,0,18.620253164556964,18.799999999999976,0
2025-11-23 00:30:19.542000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0390196078431372,0.0094117647058823,1.006470588235294,-2.294509803921568,-3.527843137254903,0.6868627450980391,67.36862745098044,0,21.7843137254902,18.799999999999983,0
