_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,light,mic,temperature,is_moving
2025-11-24 00:33:17.754000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0,1.0,0.0499999999999999,-0.0454545454545454,-0.0309090909090909,62.877272727272725,0.0,22.681818181818183,19.118181818181814,0
2025-11-24 00:34:21.587000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,-0.001,1.002,0.0579999999999999,0.0539999999999999,-0.001,62.60000000000001,0.0,23.8,19.2,0
2025-11-24 00:35:25.420000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0009090909090909,0.9995454545454544,0.0059090909090909,-0.014090909090909,0.0009090909090909,62.23636363636362,0.0,18.863636363636363,19.28636363636364,0
2025-11-24 00:36:29.253000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0008333333333333,-0.0008333333333333,0.9983333333333334,-0.0416666666666666,0.0641666666666666,-0.0058333333333333,62.025,0.0,28.58333333333333,19.300000000000004,0
2025-11-24 00:37:33.086000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0,1.000909090909091,0.0381818181818181,0.0218181818181818,0.0045454545454545,61.899999999999984,0.0,14.181818181818182,19.4,0
2025-11-24 00:38:36.919000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0004347826086956,0.0,0.9995652173913044,-0.0204347826086956,0.0004347826086956,0.0239130434782608,61.74782608695654,0.0,26.565217391304348,19.39999999999999,0
2025-11-24 00:39:40.752000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0018181818181818,1.0,0.0845454545454545,-0.0609090909090909,0.0527272727272727,61.62727272727273,0.0,16.0,19.4,0
2025-11-24 00:40:44.585000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,-0.0009090909090909,0.9990909090909093,-0.004090909090909,-0.0081818181818181,-0.004090909090909,61.540909090909096,0.0,27.59090909090909,19.5,0
2025-11-24 00:41:48.418000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0,0.9988888888888888,0.0222222222222222,-0.0666666666666666,0.0133333333333333,61.39999999999999,0.0,17.333333333333332,19.5,0
2025-11-24 00:42:52.251000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,-0.00125,1.0004166666666667,0.0283333333333333,0.035,-0.0304166666666666,61.33749999999997,0.0,22.83333333333333,19.5,0
2025-11-24 00:43:56.084000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0009090909090909,0.9990909090909093,0.0645454545454545,-0.0309090909090909,0.0981818181818181,61.3,0.0,11.454545454545457,19.5,0
2025-11-24 00:44:59.917000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0005263157894736,1.0005263157894737,0.0168421052631578,0.0073684210526315,-0.061578947368421,61.299999999999976,0.0,18.26315789473684,19.5,0
2025-11-24 00:46:03.750000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0005882352941176,-0.0005882352941176,0.998235294117647,-0.0111764705882352,-0.0352941176470588,-0.0358823529411764,61.217647058823545,0.0,21.176470588235293,19.5,0
2025-11-24 00:47:07.583000+00:00,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0,0.0007142857142857,1.0,0.0228571428571428,0.0178571428571428,0.0335714285714285,61.1357142857143,0.0,17.071428571428573,19.5,0
