_time,_measurement,host,location,room,humidity,is_moving,light,mic,temperature
2025-08-29T02:54:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.37209302325584,0.0,0.0,15.209302325581396,27.600000000000005
2025-08-29T02:55:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.43829787234046,0.0,0.0,14.76595744680851,27.6
2025-08-29T02:56:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.68235294117648,0.0,0.0,14.970588235294118,27.600000000000016
2025-08-29T02:57:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.69999999999992,0.0,0.0,15.075757575757576,27.59545454545452
2025-08-29T02:58:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.71874999999999,0.0,0.0,14.921875,27.599999999999973
2025-08-29T02:59:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.78529411764701,0.0,0.0,14.764705882352942,27.56764705882354
2025-08-29T03:00:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.81296296296301,0.0,0.0,15.24074074074074,27.56481481481481
2025-08-29T03:01:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.83582089552249,0.0,0.0,15.298507462686567,27.501492537313432
2025-08-29T03:02:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.80000000000007,0.0,0.0,14.70689655172414,27.56896551724136
2025-08-29T03:03:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.80000000000007,0.0,0.0,14.864406779661016,27.59999999999998
2025-08-29T03:04:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.78148148148146,0.0,0.0,14.851851851851851,27.600000000000016
2025-08-29T03:05:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.7685714285714,0.0,0.0,14.82857142857143,27.63000000000001
2025-08-29T03:06:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.69999999999992,0.0,0.0,14.8955223880597,27.700000000000028
2025-08-29T03:07:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.77966101694923,0.0,0.0,14.966101694915254,27.700000000000028
2025-08-29T03:08:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.79999999999997,0.0,0.0,14.466666666666669,27.70000000000001
2025-08-29T03:09:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.98775510204082,0.0,0.0,14.877551020408164,27.69591836734696
2025-08-29T03:10:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.0,0.0,0.0,14.808823529411764,27.682352941176493
2025-08-29T03:11:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.93137254901967,0.0,0.0,14.647058823529411,27.700000000000024
2025-08-29T03:12:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.86,0.0,0.0,15.35,27.700000000000017
2025-08-29T03:13:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,67.93787878787884,0.0,0.0,14.515151515151516,27.700000000000028
2025-08-29T03:14:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,68.0,0.0,0.0,15.361702127659576,27.70000000000002
