_time,_measurement,host,location,room,humidity,is_moving,light,mic,temperature
2025-09-06T02:00:08.608Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,44.35,0.0,0.0,15.0,28.3
2025-09-06T02:01:08.61Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,44.2625,0.0,0.0,14.5,28.312500000000004
2025-09-06T02:02:08.612Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,44.07,0.0,0.0,12.2,28.4
2025-09-06T02:03:08.614Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,43.64999999999999,0.0,0.0,11.75,28.475
2025-09-06T02:04:08.616Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,43.15454545454546,0.0,0.0,14.545454545454543,28.5
2025-09-06T02:05:08.618Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,43.20769230769231,0.0,0.0,13.307692307692308,28.5923076923077
2025-09-06T02:06:08.62Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,43.05789473684211,0.0,0.0,15.842105263157896,28.673684210526314
2025-09-06T02:07:08.622Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,42.86666666666667,0.0,0.0,12.333333333333334,28.7
2025-09-06T02:08:08.624Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,42.8,0.0,0.0,14.5,28.7
2025-09-06T02:09:08.626Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,42.3,0.0,0.0,11.0,28.8
2025-09-06T02:10:08.628Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,42.150000000000006,0.0,0.0,12.5,28.8
2025-09-06T02:11:08.63Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,42.1,0.0,0.0,12.75,28.8
2025-09-06T02:13:08.634Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.95,0.0,0.0,11.5,28.9
2025-09-06T02:14:08.636Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.842857142857135,0.0,0.0,15.678571428571429,28.899999999999984
2025-09-06T02:15:08.638Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.76046511627906,0.0,0.0,14.534883720930232,28.92093023255814
2025-09-06T02:16:08.64Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.59090909090904,0.0,0.0,16.651515151515152,28.913636363636392
2025-09-06T02:17:08.642Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.468965517241415,0.0,0.0,16.482758620689655,28.99482758620689
2025-09-06T02:18:08.644Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.35666666666667,0.0,0.0,15.166666666666666,29.0
2025-09-06T02:19:08.646Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.40000000000005,0.0,0.0,16.25,29.018749999999983
2025-09-06T02:20:08.648Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.30476190476196,0.0,0.0,16.226190476190474,29.097619047619
2025-09-06T02:21:08.65Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.28041237113403,0.0,0.0,16.082474226804123,29.09999999999995
2025-09-06T02:22:08.652Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.25833333333326,0.0,0.0,15.770833333333334,29.09999999999995
2025-09-06T02:23:08.654Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.19587628865971,0.0,0.0,15.917525773195877,29.11649484536077
2025-09-06T02:24:08.656Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,41.10824742268035,0.0,0.0,15.56701030927835,29.183505154639143
2025-09-06T02:25:08.658Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.76304347826079,0.0,0.0,15.902173913043478,29.19999999999998
2025-09-06T02:26:08.66Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.68659793814429,0.0,0.0,15.958762886597938,29.19999999999997
2025-09-06T02:27:08.662Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.541428571428575,0.0,0.0,16.5,29.20000000000003
2025-09-06T02:28:08.664Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.59999999999999,0.0,0.0,15.045454545454543,29.200000000000024
2025-09-06T02:29:08.666Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.4028571428572,0.0,0.0,18.34285714285714,29.220000000000034
2025-09-06T02:30:08.668Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.39795918367354,0.0,0.0,16.73469387755102,29.19999999999997
2025-09-06T02:31:08.67Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.19999999999994,0.0,0.0,15.695652173913045,29.19999999999998
2025-09-06T02:32:08.672Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.195876288659726,0.0,0.0,15.77319587628866,29.21237113402061
2025-09-06T02:33:08.674Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,40.02068965517244,0.0,0.0,15.637931034482758,29.28620689655169
2025-09-06T02:34:08.676Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.8035087719298,0.0,0.0,16.92982456140351,29.28771929824559
2025-09-06T02:35:08.678Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.7217391304348,0.0,0.0,15.08695652173913,29.299999999999997
2025-09-06T02:36:08.68Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.45000000000003,0.0,0.0,17.533333333333335,29.29999999999997
2025-09-06T02:37:08.682Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.49565217391304,0.0,0.0,15.36231884057971,29.29999999999997
2025-09-06T02:38:08.684Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.46666666666666,0.0,0.0,14.952380952380953,29.3
2025-09-06T02:39:08.686Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.29642857142856,0.0,0.0,17.107142857142858,29.299999999999983
2025-09-06T02:40:08.688Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.176086956521765,0.0,0.0,15.326086956521738,29.299999999999976
2025-09-06T02:41:08.69Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,39.06578947368422,0.0,0.0,16.44736842105263,29.29999999999998
2025-09-06T02:42:08.692Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,38.96315789473683,0.0,0.0,13.36842105263158,29.3
