#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,double,double,double,double,double,double,double,double,double,double,double
#default,mean,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,is_moving,light,mic,temperature
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:12:16Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,-0.0007692307692307692,0.9992307692307693,0.02923076923076923,0.054615384615384614,-0.043846153846153854,78.43076923076922,0,0,81.76923076923077,18.800000000000004
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:13:24Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0.0023076923076923075,1,-0.13538461538461538,0.03538461538461539,0.0323076923076923,77.73846153846155,0,0,89.07692307692308,18.900000000000002
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:14:32Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0,1.0007142857142857,-0.14857142857142855,-0.016428571428571428,-0.010714285714285706,77.10714285714286,0,0,72,19
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:15:40Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,-0.00035714285714285714,1.000357142857143,0.11857142857142862,0.008571428571428572,0.0007142857142857199,76.24642857142852,0,0,29.571428571428573,19.089285714285722
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:16:48Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.00037037037037037035,0.00037037037037037035,0.9996296296296295,-0.0325925925925926,0.021111111111111112,-0.03740740740740741,75.59629629629634,0,0,32,19.233333333333334
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:17:56Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0.0014285714285714286,0.9978571428571429,0.007857142857142863,-0.005000000000000004,0.035,74.96428571428571,0,0,22.142857142857142,19.300000000000004
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:19:04Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,-0.0015384615384615385,1.0053846153846153,0.05307692307692309,0.06000000000000001,0.0015384615384615335,74.84615384615383,0,0,19.692307692307693,19.400000000000002
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:20:12Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0005660377358490566,0.00018867924528301886,0.9994339622641509,0.016226415094339617,0.0001886792452830185,0.020566037735849058,74.39245283018876,0,0,19.547169811320753,19.405660377358476
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:21:20Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,-0.00023255813953488373,0.9993023255813955,0.023837209302325576,-0.00046511627906976796,-0.0030232558139534848,74.13604651162788,0,0,30.127906976744185,19.483720930232558
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:22:28Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0003333333333333333,0,1.0001666666666664,0.022666666666666672,-0.05799999999999999,-0.020833333333333322,73.94000000000004,0,0,26.833333333333332,19.5
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:23:36Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00039473684210526315,0.00039473684210526315,1.0003947368421056,-0.00013157894736842409,-0.01605263157894737,0.04500000000000001,73.77105263157898,0,0,23.06578947368421,19.50394736842105
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:24:44Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0002469135802469136,0.0004938271604938272,0.9993827160493826,-0.01641975308641976,-0.0380246913580247,0.016543209876543213,73.50987654320976,0,0,22.185185185185187,19.59259259259257
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:25:52Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0003448275862068965,0.00011494252873563218,1.0002298850574711,0.02517241379310345,-0.06241379310344827,0.03712643678160919,73.33908045977024,0,0,22.471264367816094,19.599999999999973
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:27:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00023529411764705883,0,1.0014117647058824,-0.004705882352941178,-0.018352941176470586,0.025647058823529415,73.17294117647066,0,0,23.376470588235293,19.642352941176497
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:28:08Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0003448275862068965,0.00011494252873563218,1.0017241379310347,0.004022988505747124,-0.04091954022988507,0.02229885057471263,73.06551724137928,0,0,25.298850574712645,19.70000000000003
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:29:16Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00011764705882352942,-0.00011764705882352942,1.0017647058823531,0.03423529411764706,-0.027411764705882354,0.01635294117647058,72.93647058823524,0,0,22.235294117647058,19.701176470588262
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:30:24Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00012195121951219512,-0.00024390243902439024,1.0017073170731707,-0.0070731707317073095,-0.03963414634146342,0.0019512195121951202,72.67073170731716,0,0,23.48780487804878,19.76829268292681
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:31:32Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00046511627906976747,-0.0003488372093023256,1.001511627906977,0.010465116279069767,-0.06360465116279071,0.009534883720930233,72.50697674418605,0,0,23.337209302325583,19.79651162790695
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:32:40Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0008235294117647059,-0.00011764705882352942,1.002,-0.011999999999999995,-0.07270588235294119,0.004705882352941175,72.44352941176463,0,0,19.741176470588236,19.799999999999972
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:33:48Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00011363636363636364,-0.00022727272727272727,1.0029545454545457,-0.002272727272727271,-0.06636363636363633,0.04045454545454546,72.28522727272733,0,0,16.079545454545453,19.79999999999997
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:34:56Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0008139534883720931,-0.0003488372093023256,1.0009302325581397,0.023720930232558134,-0.04046511627906979,-0.023953488372093025,72.17209302325585,0,0,23.162790697674417,19.79999999999997
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:36:04Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.000375,0,1.0013750000000001,0.017375,-0.04137500000000001,-0.03775000000000001,72.07499999999997,0,0,23.35,19.799999999999972
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:37:12Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00023255813953488373,-0.00023255813953488373,1.001511627906977,0.015232558139534887,-0.033139534883720935,-0.015697674418604656,72,0,0,19.162790697674417,19.79999999999997
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:38:20Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0004761904761904762,-0.0002380952380952381,1.0027380952380955,-0.001666666666666666,-0.04761904761904761,-0.0019047619047619052,71.88452380952386,0,0,16.297619047619047,19.836904761904783
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:39:28Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0003488372093023256,-0.0005813953488372093,1.0024418604651166,-0.010581395348837203,-0.08441860465116278,-0.0010465116279069799,71.80000000000011,0,0,17.593023255813954,19.889534883720952
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:40:36Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0008139534883720931,-0.0009302325581395349,1.0024418604651166,0.008372093023255811,-0.034302325581395364,-0.020930232558139535,71.7732558139535,0,0,20.488372093023255,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:41:44Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0008139534883720931,-0.00023255813953488373,1.002906976744186,0.008488372093023255,-0.08953488372093021,-0.028139534883720934,71.63953488372103,0,0,18.61627906976744,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:42:52Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.001511627906976744,-0.00046511627906976747,1.0016279069767444,0.018255813953488374,-0.0494186046511628,-0.04348837209302324,71.54767441860463,0,0,18.023255813953487,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:44:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0012941176470588234,-0.00011764705882352942,1.0032941176470591,0.01235294117647059,-0.07647058823529411,-0.035529411764705886,71.5,0,0,15.411764705882353,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:45:08Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.0797468354430379,-0.015569620253164568,0.9930379746835435,-0.2448101265822786,-0.028101265822784823,-0.00607594936708861,71.43797468354424,4.430379746835443,0,17.848101265822784,19.900000000000023
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:46:16Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1014864864864864,-0.020135135135135148,0.9932432432432432,0.000945945945945945,-0.07486486486486484,-0.08540540540540541,71.39189189189189,0,0,14.95945945945946,19.900000000000016
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:47:24Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10361111111111111,-0.020555555555555566,0.9944444444444444,-0.017499999999999998,-0.07805555555555559,-0.03402777777777778,71.30833333333344,0,0,17.5,19.900000000000016
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:48:32Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10333333333333326,-0.020617283950617297,0.9975308641975307,0.000000000000000002227299277797382,-0.09333333333333335,-0.06753086419753086,71.3000000000001,0,0,14.518518518518519,19.900000000000023
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:49:40Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10469879518072284,-0.022530120481927724,0.9960240963855419,-0.013975903614457828,-0.09072289156626505,-0.056265060240963866,71.30000000000011,0,0,17.746987951807228,19.900000000000023
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:50:48Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10595238095238091,-0.0217857142857143,0.9988095238095239,0.009166666666666668,-0.07547619047619046,-0.04714285714285714,71.27380952380955,0,0,17.023809523809526,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:51:56Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10647058823529412,-0.02247058823529413,0.9981176470588234,-0.01576470588235295,-0.09388235294117646,-0.025647058823529415,71.10941176470595,0,0,16.458823529411763,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:53:04Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10755813953488372,-0.02372093023255815,0.9993023255813955,0.010232558139534885,-0.07476744186046512,-0.04883720930232558,71.10000000000008,0,0,16.174418604651162,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:54:12Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1082352941176471,-0.023647058823529424,0.999294117647059,0.008117647058823533,-0.07305882352941179,-0.08529411764705884,71.04470588235293,0,0,16.941176470588236,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:55:20Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10882352941176472,-0.024117647058823542,0.9996470588235296,-0.004705882352941179,-0.04105882352941176,-0.07235294117647058,71,0,0,16.658823529411766,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:56:28Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10895348837209304,-0.023837209302325593,0.9983720930232561,-0.03302325581395348,-0.057441860465116304,-0.0516279069767442,71,0,0,22.930232558139537,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:57:36Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10894117647058825,-0.024588235294117657,0.9996470588235294,-0.006705882352941172,-0.10199999999999998,-0.05199999999999999,70.99647058823528,0,0,19.04705882352941,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:58:44Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10878048780487808,-0.024512195121951238,1,-0.012317073170731708,-0.0530487804878049,-0.03890243902439025,70.91829268292676,0,0,17.5609756097561,19.900000000000023
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T00:59:52Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1090361445783133,-0.024457831325301223,0.9991566265060239,0.006506024096385543,-0.07289156626506026,-0.06759036144578315,70.84457831325312,0,0,18.120481927710845,19.900000000000023
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:01:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10953488372093027,-0.026279069767441862,1.0002325581395348,0.025697674418604655,-0.08627906976744185,-0.06500000000000002,70.80000000000011,0,0,19.430232558139537,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:02:08Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1096511627906977,-0.02720930232558139,1.000232558139535,-0.00034883720930232683,-0.06883720930232559,-0.06034883720930233,70.80000000000011,0,0,20.77906976744186,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:03:16Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1094186046511628,-0.026744186046511628,1.0000000000000002,0.0003488372093023293,-0.0686046511627907,-0.052790697674418595,70.80000000000011,0,0,14.80232558139535,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:04:24Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10988095238095241,-0.026904761904761904,0.9994047619047618,-0.03749999999999999,-0.07916666666666664,-0.04488095238095238,70.80000000000011,0,0,14.404761904761905,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:05:32Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.10929411764705883,-0.026470588235294117,1.0005882352941178,-0.01647058823529412,-0.07741176470588233,-0.04764705882352942,70.72352941176462,0,0,15.141176470588235,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:06:40Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.11000000000000003,-0.026744186046511628,1.0009302325581397,0.022325581395348845,-0.0858139534883721,-0.05674418604651161,70.69999999999989,0,0,16.11627906976744,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:07:48Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.11000000000000004,-0.02623529411764707,1.0014117647058827,-0.01258823529411765,-0.05317647058823531,-0.05847058823529415,70.69999999999989,0,0,15.564705882352941,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:08:56Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.11000000000000004,-0.02658823529411765,1.001529411764706,-0.012352941176470586,-0.0671764705882353,-0.046941176470588215,70.69999999999989,0,0,17.658823529411766,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:10:04Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.1102325581395349,-0.027558139534883716,1.001046511627907,0.0005813953488372092,-0.08988372093023254,-0.052325581395348826,70.69999999999989,0,0,16.290697674418606,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:11:12Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.09011627906976753,-0.02523255813953489,1.0070930232558142,0.04279069767441859,-0.14220930232558132,-0.029534883720930227,70.69999999999989,1.744186046511628,0,16.906976744186046,19.896511627907
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:12:20Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.028837209302325566,-0.03476744186046512,1.0581395348837221,-0.009651162790697677,-0.07383720930232558,-0.05162790697674416,70.69999999999989,0,0,17.53488372093023,19.900000000000027
,,0,2025-11-27T00:12:00Z,2025-11-27T07:00:00Z,2025-11-27T01:13:28Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0.030540540540540544,-0.037567567567567586,1.0625675675675674,0.028108108108108102,-0.07324324324324326,-0.0672972972972973,70.6999999999999,0,0,17.364864864864863,19.89594594594596
