#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,double,double,double,double,double,double,double,double,double,double,double
#default,mean,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,is_moving,light,mic,temperature
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:08:12.216Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.020769230769230766,0.009999999999999998,1.003076923076923,-2.323076923076923,-3.4838461538461534,0.6384615384615384,68.89999999999999,50,0,19.53846153846154,18.400000000000002
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:09:12.549Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022285714285714298,0.010142857142857148,1.0017142857142858,-2.302,-3.491714285714286,0.7160000000000002,68.80285714285723,49.285714285714285,0,24.32857142857143,18.400000000000006
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:10:12.882Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.02202898550724639,0.010579710144927543,1.0015942028985507,-2.2804347826086957,-3.479999999999998,0.7123188405797102,68.65797101449276,49.27536231884058,0,21.246376811594203,18.400000000000006
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:11:13.215Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022923076923076935,0.010615384615384622,1.002,-2.303076923076923,-3.5047692307692304,0.7084615384615384,68.60461538461536,50,0,20.892307692307693,18.426153846153838
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:12:13.548Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022500000000000013,0.010735294117647065,1.0016176470588238,-2.3158823529411765,-3.4875,0.7379411764705881,68.6,50,0,19.647058823529413,18.5
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:13:13.881Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.024210526315789488,0.010921052631578955,1.0014473684210528,-2.3107894736842103,-3.507894736842105,0.7132894736842107,68.55131578947373,50,0,21.236842105263158,18.5
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:14:14.214Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022763157894736857,0.011315789473684218,1.0017105263157895,-2.310526315789473,-3.4801315789473684,0.6980263157894738,68.43815789473679,50,0,21.539473684210527,18.5
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:15:14.547Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022051282051282064,0.01128205128205129,1.0012820512820515,-2.3043589743589745,-3.4993589743589757,0.6953846153846156,68.35512820512831,50,0,21.615384615384617,18.544871794871778
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:16:14.88Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022000000000000016,0.011466666666666674,1.0012,-2.294133333333333,-3.477066666666666,0.7097333333333335,68.26533333333334,50,0,22.36,18.599999999999987
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:17:15.213Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023235294117647076,0.011176470588235302,1.0013235294117648,-2.2869117647058825,-3.476470588235294,0.6816176470588238,68.2382352941176,50,0,19.58823529411765,18.599999999999994
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:18:15.546Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023125000000000014,0.011875000000000007,1.0003125,-2.29859375,-3.4817187499999993,0.7071875000000003,67.9734375,50,0,23.71875,18.6
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:19:15.879Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022957746478873258,0.011830985915492965,1.0004225352112677,-2.3012676056338033,-3.5121126760563373,0.7212676056338029,67.89999999999999,50,0,22.943661971830984,18.59999999999999
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:20:16.212Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022077922077922096,0.011558441558441566,1.00012987012987,-2.265454545454545,-3.511168831168831,0.6967532467532468,67.89999999999996,50,0,20.948051948051948,18.646753246753256
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:21:16.545Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022467532467532483,0.011558441558441566,1.000909090909091,-2.314025974025973,-3.4879220779220788,0.6942857142857141,67.84935064935077,49.35064935064935,0,21.142857142857142,18.700000000000024
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:22:16.878Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.02243589743589745,0.012051282051282058,1.0017948717948724,-2.2961538461538455,-3.5120512820512815,0.7126923076923077,67.8000000000001,50,0,21.307692307692307,18.700000000000024
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:23:17.211Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022820512820512836,0.011410256410256418,1.000897435897436,-2.299871794871795,-3.508076923076923,0.6942307692307693,67.77564102564104,50,0,21.58974358974359,18.700000000000024
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:24:17.544Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023076923076923092,0.012051282051282058,1.001025641025641,-2.3056410256410262,-3.5319230769230763,0.6965384615384616,67.66538461538451,50,0,22.346153846153847,18.700000000000024
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:25:17.877Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.02186666666666668,0.011866666666666675,1.0008000000000001,-2.3032000000000004,-3.5138666666666682,0.6837333333333333,67.59199999999996,50,0,22.64,18.78133333333331
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:26:18.21Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023417721518987356,0.011392405063291146,1.0007594936708863,-2.2794936708860756,-3.52126582278481,0.6741772151898732,67.46202531645562,49.36708860759494,0,18.240506329113924,18.79620253164554
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:27:18.543Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022405063291139258,0.012784810126582287,0.9987341772151898,-2.279367088607595,-3.547594936708861,0.6973417721518991,67.39999999999996,50,0,20.78481012658228,18.799999999999976
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:28:18.876Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.022307692307692324,0.011666666666666674,0.9998717948717948,-2.3228205128205124,-3.5196153846153844,0.6793589743589744,67.39999999999996,50,0,18.358974358974358,18.799999999999976
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:29:19.209Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.023291139240506346,0.011518987341772159,1.0024050632911392,-2.3267088607594935,-3.3858227848101254,0.6288607594936712,67.36202531645567,49.36708860759494,0,18.620253164556964,18.799999999999976
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:30:19.542Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.03901960784313727,0.009411764705882357,1.006470588235294,-2.294509803921568,-3.527843137254903,0.6868627450980391,67.36862745098044,50,0,21.784313725490197,18.799999999999983
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:31:19.875Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.036268656716417914,0.009402985074626872,1.0047761194029847,-2.306417910447761,-3.502835820895521,0.7126865671641792,67.29552238805978,50,0,19.119402985074625,18.79999999999998
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:32:20.208Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.03679487179487179,0.009615384615384621,1.0058974358974362,-2.2842307692307697,-3.4851282051282046,0.7038461538461539,67.21538461538451,50,0,21.205128205128204,18.799999999999976
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:33:20.541Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.03524999999999999,0.009250000000000005,1.0058750000000003,-2.2958749999999997,-3.547124999999999,0.6987500000000003,67.24125000000005,50,0,19.1625,18.799999999999976
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:34:20.874Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.03587301587301589,0.009682539682539688,1.0060317460317456,-2.2479365079365077,-3.551746031746031,0.6857142857142857,67.19999999999992,50,0,18.6984126984127,18.79999999999998
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:35:21.207Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.037575757575757596,0.009545454545454551,1.005454545454545,-2.3075757575757567,-3.5078787878787887,0.6730303030303032,67.19999999999992,50,0,19.227272727272727,18.79999999999998
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:36:21.54Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.03693548387096775,0.009677419354838715,1.0051612903225806,-2.3311290322580653,-3.5570967741935475,0.7161290322580641,67.224193548387,50,0,20.177419354838708,18.79999999999998
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:37:21.873Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.036052631578947364,0.009868421052631585,1.0057894736842108,-2.2956578947368427,-3.5449999999999995,0.6702631578947367,67.1999999999999,50,0,18.289473684210527,18.81973684210526
,,0,2025-11-23T00:08:00Z,2025-11-23T06:10:00Z,2025-11-23T00:38:22.206Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.037702702702702706,0.009459459459459465,1.005810810810811,-2.2962162162162163,-3.516891891891892,0.6862162162162163,67.19189189189184,50,0,19.256756756756758,18.895945945945957
