#group,false,false,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,double,double,double,double,double,double,double,double,double,double,double
#default,mean,,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,host,location,room,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,humidity,is_moving,light,mic,temperature
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:00:20Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0,1,-0.11750000000000001,-0.057499999999999996,0.105,73.05,0,0,19.75,20.025
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:01:15Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0003225806451612903,0,0.9996774193548387,-0.019516129032258075,0.053870967741935484,0.02741935483870968,72.92903225806452,0,0,16.306451612903224,20.074193548387093
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:02:10Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0006557377049180328,-0.00032786885245901634,1.0004918032786885,-0.05655737704918033,-0.002622950819672135,0.030983606557377044,72.90000000000002,0,0,19.278688524590162,20.099999999999998
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:03:05Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0,1.0000000000000002,-0.11291666666666667,0.009166666666666663,0.012916666666666665,72.90000000000002,0,0,29.583333333333332,20.10000000000001
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:04:00Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0006896551724137932,-0.0005172413793103448,1.0010344827586208,-0.03620689655172414,0.012931034482758614,-0.014999999999999996,72.84482758620699,0,0,19.637931034482758,20.1
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:04:55Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,0,0.0009090909090909091,1.0004545454545455,-0.08454545454545455,-0.0036363636363636346,0.046363636363636364,72.79999999999997,0,0,26.045454545454547,20.10000000000001
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:05:50Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00036363636363636367,-0.00018181818181818183,1.0005454545454544,-0.0410909090909091,0.01363636363636363,0.005272727272727273,72.80000000000007,0,0,20.89090909090909,20.10000000000001
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:06:45Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.0004166666666666667,0.00020833333333333335,1,-0.04458333333333336,0.010208333333333335,-0.0014583333333333323,72.76458333333329,0,0,18.0625,20.100000000000016
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:07:40Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00043478260869565214,0,0.9992753623188406,-0.02855072463768116,-0.003333333333333332,0.014202898550724643,72.61739130434785,0,0,19.565217391304348,20.099999999999987
,,0,2025-11-22T01:00:00Z,2025-11-22T06:30:00Z,2025-11-22T01:08:35Z,corso_IoT,ESP_LEOPIZZI,Lecce,Stanza,-0.00044444444444444447,0,0.9995555555555556,0.01511111111111111,0.05533333333333332,0.03822222222222222,72.66888888888884,0,0,22.644444444444446,20.100000000000016
